ActionPerformed,ConnectionClassification,Priority,Date-Time,SourceIP,SourcePort,DestinationIP,DestinationPort,TimeToLive,TypeOfService,DataGramLength,AllFlags,Seq,Ack,Win,TCP_length,TCP_Options,NOP_NOP_TS,MSS,NOP_WS
 WEB-PHP admin.php access  ,1,2,1573494482,10.2.26.209,35578,154.241.88.201,80,61,0x0 ,167,***AP*** ,0x99B6B4F4 ,0x9537A2A9 ,0x5C ,32.0,3.0,11752859224668773,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494483,10.2.23.147,39734,154.241.88.201,80,61,0x0 ,177,***AP*** ,0xBE0D0A87 ,0x958DCC30 ,0xB7 ,32.0,3.0,6355426224669672,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494484,10.2.23.147,39736,154.241.88.201,80,61,0x0 ,595,***AP*** ,0xBF466753 ,0x978466D0 ,0xB7 ,32.0,3.0,6355735224670921,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494485,10.2.23.147,39738,154.241.88.201,80,61,0x0 ,524,***AP*** ,0xC0A40A6B ,0x98A3783A ,0xB7 ,32.0,3.0,6356052224672188,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494486,10.2.23.120,57019,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xC1507F7D ,0xA7153628 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494486,10.2.23.120,43094,154.241.88.201,80,61,0x0 ,730,***AP*** ,0xC25B9BDF ,0x993B3FEA ,0xB7 ,32.0,3.0,6356363224673435,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494489,10.2.23.120,43098,154.241.88.201,80,61,0x0 ,740,***AP*** ,0xC425C47E ,0x9B5E5429 ,0xB7 ,32.0,3.0,6356994224675947,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494490,10.2.23.120,43100,154.241.88.201,80,61,0x0 ,347,***AP*** ,0xC5DD05C2 ,0x9D3DC121 ,0xB7 ,32.0,3.0,6357308224677192,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494491,10.2.23.38,52217,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xC5D910E1 ,0x7BBE120 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494491,10.2.23.38,59883,154.241.88.201,80,61,0x0 ,344,***AP*** ,0xC6A913CD ,0x9E76A8E5 ,0xB7 ,32.0,3.0,6357618224678437,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494493,10.2.23.38,59885,154.241.88.201,80,61,0x0 ,408,***AP*** ,0xC7E3E27B ,0xA054EA1E ,0xB7 ,32.0,3.0,6357930224679690,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494495,10.2.23.38,59889,154.241.88.201,80,61,0x0 ,213,***AP*** ,0xC9FCC5C7 ,0xA2956AA5 ,0xB7 ,32.0,3.0,6358565224682228,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494496,10.2.23.246,36213,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xCAE31ACD ,0xBFF1211D ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494501,10.2.23.252,56336,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xCF6EF28A ,0xFA631C1F ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494504,10.2.23.252,46386,154.241.88.201,80,61,0x0 ,695,***AP*** ,0xD2933A78 ,0xAA4ACEE2 ,0xB7 ,32.0,3.0,6360723224690889,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494505,10.2.23.252,46388,154.241.88.201,80,61,0x0 ,209,***AP*** ,0xD36DF8EB ,0xAC55459D ,0xB7 ,32.0,3.0,6361049224692150,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494506,10.2.23.22,55629,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xD3577B7D ,0x2CF1041E ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494508,10.2.23.22,37902,154.241.88.201,80,61,0x0 ,198,***AP*** ,0xD5DDFF5B ,0xADD325F1 ,0xB7 ,32.0,3.0,6361681224694702,0,0
 (http_inspect) OVERSIZE REQUEST-URI DIRECTORY  ,0,3,1573494509,10.2.23.22,37904,154.241.88.201,80,61,0x0 ,768,***AP*** ,0xD75A9B3D ,0xAF8C58D0 ,0xB7 ,32.0,3.0,6361994224695961,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494510,10.2.23.22,37906,154.241.88.201,80,61,0x0 ,502,***AP*** ,0xD8103A25 ,0xB0B53FE5 ,0xB7 ,32.0,3.0,6362307224697216,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494516,10.2.23.185,35803,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xDD056F91 ,0xE20D57AB ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494517,10.2.23.185,38610,154.241.88.201,80,61,0x0 ,566,***AP*** ,0xDED9676A ,0xB7D23DE2 ,0xB7 ,32.0,3.0,6364124224704497,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494520,10.2.23.185,38614,154.241.88.201,80,61,0x0 ,564,***AP*** ,0xE1857319 ,0xB96B8B5C ,0xB7 ,32.0,3.0,6364780224707125,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494521,10.2.23.2,51228,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xE239F00A ,0x90CA49A6 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494521,10.2.23.2,36138,154.241.88.201,80,61,0x0 ,480,***AP*** ,0xE2E0CD1F ,0xBB6B1474 ,0xB7 ,32.0,3.0,6365119224708429,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494525,10.2.23.2,36144,154.241.88.201,80,61,0x0 ,249,***AP*** ,0xE6B26ABD ,0xBF777DB5 ,0xB7 ,32.0,3.0,6366162224712621,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494526,10.2.23.252,56375,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xE69B1618 ,0x5EF06620 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494531,10.2.23.140,34364,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xEB9659DD ,0x997FCC23 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494531,10.2.23.140,36742,154.241.88.201,80,61,0x0 ,249,***AP*** ,0xEC7A41D9 ,0xC4F309FD ,0xB7 ,32.0,3.0,6367671224718672,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494533,10.2.23.140,36744,154.241.88.201,80,61,0x0 ,748,***AP*** ,0xED30757C ,0xC57791C3 ,0xB7 ,32.0,3.0,6367992224719969,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494534,10.2.23.140,36746,154.241.88.201,80,61,0x0 ,626,***AP*** ,0xEE1FD0DE ,0xC758A1A0 ,0xB7 ,32.0,3.0,6368329224721245,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494535,10.2.23.140,36748,154.241.88.201,80,61,0x0 ,463,***AP*** ,0xF01FC3C3 ,0xC81FA667 ,0xB7 ,32.0,3.0,6368670224722606,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494536,10.2.23.158,33538,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xEFF0E8E2 ,0x84725CA4 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494541,10.2.23.27,49708,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xF4EBF6D7 ,0x2392511D ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494546,10.2.23.16,46736,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xF959FED6 ,0xBDC0CA7 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494548,10.2.23.16,53404,154.241.88.201,80,61,0x0 ,781,***AP*** ,0xFB3CAB71 ,0xD3CF33C1 ,0xB7 ,32.0,3.0,6371735224734910,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494549,10.2.23.16,53406,154.241.88.201,80,61,0x0 ,408,***AP*** ,0xFCBF8FFE ,0xD4CB6BB3 ,0xB7 ,32.0,3.0,6372054224736159,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494550,10.2.23.16,53408,154.241.88.201,80,61,0x0 ,491,***AP*** ,0xFD6816A6 ,0xD653E0CC ,0xB7 ,32.0,3.0,6372365224737433,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494551,10.2.23.219,50201,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xFE05FB97 ,0x34DC8228 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) OVERSIZE REQUEST-URI DIRECTORY  ,0,3,1573494554,10.2.23.219,35420,154.241.88.201,80,61,0x0 ,689,***AP*** ,0xBE7C05 ,0xD9981A0D ,0xB7 ,32.0,3.0,6373326224741300,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494556,10.2.23.213,50871,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x2CA8572 ,0x75B5D4AA ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494556,10.2.23.213,52640,154.241.88.201,80,61,0x0 ,431,***AP*** ,0x3527713 ,0xDBED3170 ,0xB7 ,32.0,3.0,6373952224743805,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494561,10.2.23.15,56035,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x7AFC16D ,0x6A7BBC1E ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) OVERSIZE REQUEST-URI DIRECTORY  ,0,3,1573494561,10.2.23.15,39312,154.241.88.201,80,61,0x0 ,748,***AP*** ,0x7D0D296 ,0xE0D8D337 ,0xB7 ,32.0,3.0,6375209224748795,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494564,10.2.23.15,45767,154.241.88.201,80,61,0x0 ,335,***AP*** ,0xB60C638 ,0xE372E294 ,0xB7 ,32.0,3.0,6375841224751332,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494565,10.2.23.15,45769,154.241.88.201,80,61,0x0 ,442,***AP*** ,0xD0109A8 ,0xE3E2741D ,0xB7 ,32.0,3.0,6376157224752592,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494566,10.2.23.119,55634,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xD28B9E6 ,0xF3A6939D ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494566,10.2.23.119,54934,154.241.88.201,80,61,0x0 ,249,***AP*** ,0xD84E9D2 ,0xE590C4C2 ,0xB7 ,32.0,3.0,6376473224753788,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494569,10.2.23.119,54938,154.241.88.201,80,61,0x0 ,735,***AP*** ,0x1001D834 ,0xE7C1BA23 ,0xB7 ,32.0,3.0,6377096224756368,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494570,10.2.23.119,54940,154.241.88.201,80,61,0x0 ,372,***AP*** ,0x114CF068 ,0xE90A1C43 ,0xB7 ,32.0,3.0,6377413224757639,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494571,10.2.23.202,42093,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x11CB76E1 ,0x23A71820 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494571,10.2.23.202,34246,154.241.88.201,80,61,0x0 ,292,***AP*** ,0x121B175E ,0xE9A12ED1 ,0xB7 ,32.0,3.0,6377722224758883,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494575,10.2.23.202,34252,154.241.88.201,80,61,0x0 ,472,***AP*** ,0x1625FD1A ,0xED6CDD1F ,0xB7 ,32.0,3.0,6378680224762643,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494576,10.2.23.63,35416,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x163B01EB ,0xEB23FF28 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494576,10.2.23.63,44253,154.241.88.201,80,61,0x0 ,216,***AP*** ,0x176C4B3A ,0xEE68705E ,0xB7 ,32.0,3.0,6378995224763934,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494579,10.2.23.63,44257,154.241.88.201,80,61,0x0 ,494,***AP*** ,0x19B85871 ,0xF1143ECE ,0xB7 ,32.0,3.0,6379620224766439,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494580,10.2.23.63,44259,154.241.88.201,80,61,0x0 ,221,***AP*** ,0x1B0AD380 ,0xF233AB90 ,0xB7 ,32.0,3.0,6379930224767688,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494581,10.2.23.147,44317,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x1A8231D5 ,0x710232A3 ,0x418 ,20.0,0.0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494584,10.2.23.147,46712,154.241.88.201,80,61,0x0 ,219,***AP*** ,0x1E4940D3 ,0xF579639C ,0xB7 ,32.0,3.0,6380876224771496,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573494585,10.2.23.147,46714,154.241.88.201,80,61,0x0 ,261,***AP*** ,0x1FA935D2 ,0xF76B6CD1 ,0xB7 ,32.0,3.0,6381216224772740,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494586,10.2.23.87,53471,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x1F52DFE0 ,0x8F74F7AB ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494591,10.2.23.169,47295,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x23F994D0 ,0x6D9AC1A9 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494596,10.2.23.55,42321,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x293DBAF4 ,0x251ED22A ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494601,10.2.23.122,41807,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x2DB291A1 ,0x5531502B ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494606,10.2.23.61,33700,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x3201EF1E ,0x54942429 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494611,10.2.23.219,53971,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x377FAE4B ,0xA5197A9C ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494616,10.2.23.194,36743,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x3C3F93E5 ,0x876A4029 ,0x418 ,20.0,0.0,0,0,0
 WEB-MISC /etc/passwd  ,1,2,1573494738,10.2.26.156,48996,154.241.88.201,80,61,0x0 ,168,***AP*** ,0x86140470 ,0x8521BE16 ,0x5C ,32.0,3.0,11816018224925874,0,0
 WEB-PHP admin.php access  ,1,2,1573494738,10.2.26.156,48998,154.241.88.201,80,61,0x0 ,196,***AP*** ,0x85FE0CBC ,0x855C892D ,0x5C ,32.0,3.0,11816141224926153,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494961,10.2.23.6,48282,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x7FE348A8 ,0x9ACED59F ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494971,10.2.23.162,56092,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x8904633F ,0x45AB8A1E ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494976,10.2.23.24,58063,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x8E12DEA0 ,0xCBD361A9 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494981,10.2.23.143,33266,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x92A7C645 ,0xEC874823 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494986,10.2.23.185,34447,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x972BFE64 ,0x65F0EB26 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494991,10.2.23.50,32941,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x9C59451D ,0x5FDB739E ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32942,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x9E0E63D1 ,0xFCF33628 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32944,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x9DEDDB11 ,0xE05BE7AA ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32945,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x9E276AAF ,0xA2C213AA ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32946,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x9E399EA2 ,0x5D2915A6 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32947,7.204.241.161,25,240,0x10 ,176,***AP*** ,0x9EA2BDF7 ,0xBC853EAC ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32943,7.204.241.161,25,240,0x10 ,169,***AP*** ,0x9DE961C0 ,0x74B609A6 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32948,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9EB91A3D ,0x64DF74A1 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32949,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9E9FF02D ,0x93A37D25 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32951,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9E57DDE7 ,0xC6FD6C1D ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32952,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9F310F5C ,0x8114DA23 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32950,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9E701BE0 ,0x16DC2DA1 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32955,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9E9BA415 ,0xC56ECDA1 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32953,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9E687DEB ,0x7686DD9F ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32954,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9EE96BDA ,0x5DC3B9A1 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32956,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9F262E9D ,0x44C51B9F ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32957,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9F0EAEE6 ,0x99CB5C25 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32959,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9ECCD1B0 ,0x119009B ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32958,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9E6D8A14 ,0xB266C91B ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32951,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9E57DED0 ,0xC6FD6D4F ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32948,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9EB91B26 ,0x64DF75D3 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32950,7.204.241.161,25,240,0x10 ,287,***AP*** ,0x9E701CC9 ,0x16DC2ED3 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32949,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9E9FF116 ,0x93A37E57 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32953,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9E687ED4 ,0x7686DED1 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32955,7.204.241.161,25,240,0x10 ,280,***AP*** ,0x9E9BA4FE ,0xC56ECED3 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32952,7.204.241.161,25,240,0x10 ,280,***AP*** ,0x9F311045 ,0x8114DB5C ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32954,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9EE96CC3 ,0x5DC3BAD3 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32956,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9F262F86 ,0x44C51CD1 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32957,7.204.241.161,25,240,0x10 ,299,***AP*** ,0x9F0EAFCF ,0x99CB5D57 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32960,7.204.241.161,25,240,0x10 ,286,***AP*** ,0x9F3C0BA8 ,0x3CE3B29 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32961,7.204.241.161,25,240,0x10 ,274,***AP*** ,0x9EF4D1BA ,0x47C834A7 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32958,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9E6D8AFD ,0xB266CA4D ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494994,10.2.23.50,32959,7.204.241.161,25,240,0x10 ,272,***AP*** ,0x9ECCD299 ,0x11901CD ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573494995,10.2.23.50,32962,7.204.241.161,25,240,0x10 ,273,***AP*** ,0x9F11E0AB ,0xC37AAFA4 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495001,10.2.23.161,54049,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xA604303E ,0x2DA86B22 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495006,10.2.23.81,44812,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xAA5EE1F9 ,0x740A1B26 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495011,10.2.23.200,41585,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xAEA643B5 ,0xFA0A5925 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495016,10.2.23.171,55272,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xB36BC33B ,0x17ABAA25 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495031,10.2.23.119,47403,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xC12A902C ,0xB3C6772A ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495036,10.2.23.108,59142,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xC6D01680 ,0xCCEC911C ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495041,10.2.23.136,49399,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xCB36D5BC ,0xB8EAB21E ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495046,10.2.23.176,41914,7.204.241.161,25,240,0x10 ,169,***AP*** ,0xD019A296 ,0x56E457A7 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495056,10.2.23.153,43560,7.204.241.161,25,240,0x10 ,163,***AP*** ,0xD8E64251 ,0x86DC9918 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495061,10.2.23.46,42676,7.204.241.161,25,240,0x10 ,163,***AP*** ,0xDD7DC5E2 ,0x20201410 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495066,10.2.23.235,38687,7.204.241.161,25,240,0x10 ,163,***AP*** ,0xE2C969D5 ,0xA8CF3E96 ,0x418 ,20.0,0.0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573495076,10.2.23.230,50231,7.204.241.161,25,240,0x10 ,163,***AP*** ,0xEB749C99 ,0x6937750F ,0x418 ,20.0,0.0,0,0,0
