Action Performed,Connection Classification,Priority,Date-Time,Source IP,Source Port,Destination IP,Destination Port,Protocol,TimeToLive,TypeOfService,DataGram Length,All Flags,Seq, Ack, Win, TCP length, TCP Options, NOP NOP TS, MSS, NOP WS, SackOK TS
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415167,10.2.23.231,51052,154.241.88.201,80,TCP,61,0x0 ,395,***AP*** ,0x84CC1339 ,0x99BB43E7 ,0xB7 ,32.0,3.0,2029407 145322182 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415168,10.2.23.231,51054,154.241.88.201,80,TCP,61,0x0 ,770,***AP*** ,0x85C63FA7 ,0x9AC1B6EF ,0xB7 ,32.0,3.0,2029756 145323583 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415169,10.2.23.76,52560,154.241.88.201,80,TCP,61,0x0 ,249,***AP*** ,0x876945DB ,0x9BD19933 ,0xB7 ,32.0,3.0,2030122 145325048 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415171,10.2.23.76,52563,154.241.88.201,80,TCP,61,0x0 ,760,***AP*** ,0x892EFE82 ,0x9D86BB8E ,0xB7 ,32.0,3.0,2030472 145326460 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415175,10.2.23.112,56490,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x8C1F7845 ,0x735F988A ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415175,10.2.23.112,38825,154.241.88.201,80,TCP,61,0x0 ,732,***AP*** ,0x8CCCA8EF ,0xA168C8ED ,0xB7 ,32.0,3.0,2031532 145330716 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415178,10.2.23.112,38829,154.241.88.201,80,TCP,61,0x0 ,653,***AP*** ,0x8F5C1201 ,0xA421EDD7 ,0xB7 ,32.0,3.0,2032249 145333590 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415179,10.2.23.112,38831,154.241.88.201,80,TCP,61,0x0 ,290,***AP*** ,0x90496243 ,0xA5D1339E ,0xB7 ,32.0,3.0,2032612 145335044 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415180,10.2.23.173,60735,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x9107543B ,0x5F517D8C ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415185,10.2.23.158,47420,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x957E5119 ,0xD9F9A90B ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415190,10.2.23.66,35515,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x9A3451EB ,0x99B65409 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415195,10.2.23.236,41877,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x9EA79E58 ,0x27692787 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415199,10.2.23.236,43998,154.241.88.201,80,TCP,61,0x0 ,539,***AP*** ,0xA3142032 ,0xB8538F78 ,0xB7 ,32.0,3.0,2037611 145354994 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415200,10.2.23.174,43202,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xA39176E8 ,0x63132089 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415205,10.2.23.137,39174,7.204.241.161,25,TCP,240,0x10 ,156,***AP*** ,0xA884F130 ,0xCEDC7707 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415210,10.2.23.58,37619,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xAC8A919B ,0x7906BD8E ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415215,10.2.23.148,49290,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xB228BF8C ,0x3E1B1704 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415220,10.2.23.86,34858,7.204.241.161,25,TCP,240,0x10 ,152,***AP*** ,0xB631AB6E ,0x6BD3560F ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415225,10.2.23.56,42193,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xBAA24941 ,0x60B2B90F ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415230,10.2.23.10,38203,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xBF93DFAB ,0x9D633B10 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415235,10.2.23.2,39169,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xC4437A75 ,0x9D873182 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415240,10.2.23.50,34913,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xC93ED1A2 ,0x3D075C89 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415245,10.2.23.91,33960,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xCDD6A03F ,0x84875983 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415250,10.2.23.120,46811,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xD24AF1CC ,0x8A6DC705 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415255,10.2.23.239,48335,7.204.241.161,25,TCP,240,0x10 ,149,***AP*** ,0xD797E6CD ,0x49AAC90B ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415260,10.2.23.252,50159,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xDBBFAC64 ,0x446D3987 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415265,10.2.23.220,43665,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xE10A11C5 ,0x95EE940D ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415270,10.2.23.16,49867,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xE5A99A0C ,0x77D37C03 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415275,10.2.23.173,60777,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xEA0BAFDE ,0x2E65AD83 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415278,10.2.23.173,51773,154.241.88.201,80,TCP,61,0x0 ,314,***AP*** ,0xED787873 ,0x1A063AD ,0xB7 ,32.0,3.0,2057445 145434371 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415280,10.2.23.98,55447,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xEF1181BF ,0x40D98B05 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415285,10.2.23.189,57881,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xF32887D7 ,0xEEDF6884 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415286,10.2.23.189,54009,154.241.88.201,80,TCP,61,0x0 ,255,***AP*** ,0xF3D757B4 ,0x8B3DC41 ,0xB7 ,32.0,3.0,2059307 145441796 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415290,10.2.23.156,34717,154.241.88.201,80,TCP,61,0x0 ,656,***AP*** ,0xF7E7E952 ,0xD411DCD ,0xB7 ,32.0,3.0,2060367 145446042 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415290,10.2.23.156,42849,7.204.241.161,25,TCP,240,0x10 ,150,***AP*** ,0xF7FD5C98 ,0xE7AC6802 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415291,10.2.23.156,34719,154.241.88.201,80,TCP,61,0x0 ,766,***AP*** ,0xF97BF94E ,0xDCA8949 ,0xB7 ,32.0,3.0,2060717 145447446 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415294,10.2.23.156,34723,154.241.88.201,80,TCP,61,0x0 ,229,***AP*** ,0xFC6D00AB ,0x107E2B57 ,0xB7 ,32.0,3.0,2061420 145450223 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415295,10.2.23.178,43051,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xFCC4F7E2 ,0x5F9B4083 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415297,10.2.23.178,35091,154.241.88.201,80,TCP,61,0x0 ,261,***AP*** ,0xFEC01CA6 ,0x13503560 ,0xB7 ,32.0,3.0,2062080 145452865 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415299,10.2.23.178,35095,154.241.88.201,80,TCP,61,0x0 ,496,***AP*** ,0x1642CA4 ,0x15583DF4 ,0xB7 ,32.0,3.0,2062745 145455536 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415301,10.2.23.178,35098,154.241.88.201,80,TCP,61,0x0 ,650,***AP*** ,0x2306973 ,0x176D5C90 ,0xB7 ,32.0,3.0,2063088 145456913 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415304,10.2.23.213,36650,7.204.241.161,25,TCP,240,0x10 ,152,***AP*** ,0x5653F89 ,0xC231D683 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415305,10.2.23.213,56354,154.241.88.201,80,TCP,61,0x0 ,220,***AP*** ,0x5EE2F41 ,0x1AF50657 ,0xB7 ,32.0,3.0,2064146 145461130 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415306,10.2.23.213,56356,154.241.88.201,80,TCP,61,0x0 ,699,***AP*** ,0x7276C40 ,0x1C547D1D ,0xB7 ,32.0,3.0,2064492 145462522 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415308,10.2.23.213,56358,154.241.88.201,80,TCP,61,0x0 ,770,***AP*** ,0x92FD260 ,0x1D335993 ,0xB7 ,32.0,3.0,2064855 145463975 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415312,10.2.23.213,56365,154.241.88.201,80,TCP,61,0x0 ,214,***AP*** ,0xD19650E ,0x21F051EA ,0xB7 ,32.0,3.0,2065990 145468500 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415313,10.2.23.74,35517,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xDE9AE23 ,0x26BC6E0C ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415314,10.2.23.74,53819,154.241.88.201,80,TCP,61,0x0 ,592,***AP*** ,0xE3B9D1F ,0x2307BB51 ,0xB7 ,32.0,3.0,2066363 145469992 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415317,10.2.23.74,53823,154.241.88.201,80,TCP,61,0x0 ,776,***AP*** ,0x113EB67E ,0x263FDF50 ,0xB7 ,32.0,3.0,2067154 145473177 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415318,10.2.23.154,53134,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x12161170 ,0xA9945B90 ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415320,10.2.23.154,55398,154.241.88.201,80,TCP,61,0x0 ,327,***AP*** ,0x141A8558 ,0x290DD3B6 ,0xB7 ,32.0,3.0,2067958 145476361 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415321,10.2.23.154,55400,154.241.88.201,80,TCP,61,0x0 ,240,***AP*** ,0x15C0284B ,0x2A24B348 ,0xB7 ,32.0,3.0,2068345 145477912 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415323,10.2.23.19,40651,154.241.88.201,80,TCP,61,0x0 ,320,***AP*** ,0x174F1398 ,0x2C27AEC3 ,0xB7 ,32.0,3.0,2068715 145479399 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415323,10.2.23.19,40110,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x16D83EF2 ,0x699B728F ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415326,10.2.23.19,40655,154.241.88.201,80,TCP,61,0x0 ,320,***AP*** ,0x1A1D9A4C ,0x2F072AA7 ,0xB7 ,32.0,3.0,2069469 145482441 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415327,10.2.23.19,40657,154.241.88.201,80,TCP,61,0x0 ,347,***AP*** ,0x1B2A0004 ,0x3083F3FF ,0xB7 ,32.0,3.0,2069839 145483924 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415328,10.2.23.130,45101,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x1B4C7C09 ,0xC1EFB189 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415333,10.2.23.79,59925,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x2058D996 ,0x45F56C03 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415338,10.2.23.163,46212,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x248C991B ,0x62C0B80F ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415348,10.2.23.7,59277,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x2DE5CA16 ,0x2B80D402 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415353,10.2.23.132,57969,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x335D9005 ,0x34C7B987 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415549,10.2.23.122,57530,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xEB42A577 ,0xF7D1308F ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415554,10.2.23.99,48727,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xF039ECDE ,0x83AA4E05 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415559,10.2.23.50,34799,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xF46C1731 ,0xCD0DCE0D ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415564,10.2.23.147,57314,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xF96D9C5B ,0x7172D10F ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415569,10.2.23.203,53590,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xFE0C4DD3 ,0x25E37F84 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415574,10.2.23.36,42680,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x33472A6 ,0x1E514B89 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415584,10.2.23.0,59291,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xC4E7CD8 ,0x906EA68D ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415589,10.2.23.68,39359,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x11577518 ,0xF6D56F91 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415594,10.2.23.237,44955,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x159C4C7F ,0xD4D99A85 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415599,10.2.23.97,36980,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x1A658DA3 ,0x1ED60F09 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415604,10.2.23.98,33426,7.204.241.161,25,TCP,240,0x10 ,152,***AP*** ,0x1EBA4EF9 ,0x52711583 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415614,10.2.23.86,44194,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x2818E702 ,0x1ED4A91 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415619,10.2.23.80,42886,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x2D49ACA1 ,0x85CEF089 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415624,10.2.23.96,34151,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x317A4B8A ,0x7893B60D ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415629,10.2.23.90,51558,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x3603F1DA ,0x6D014690 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415634,10.2.23.164,43179,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x3AB90BCD ,0x1337C584 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415639,10.2.23.242,59279,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x3FE95A0B ,0xAE7D602 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415641,10.2.23.242,59280,7.204.241.161,25,TCP,240,0x10 ,154,***AP*** ,0x414CE2B1 ,0xF36CA80B ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415641,10.2.23.242,59281,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x41AC1BFC ,0x29DD190A ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415641,10.2.23.242,59283,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x416806BB ,0xBE0D698C ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415641,10.2.23.242,59284,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x41413958 ,0x81E9778F ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415641,10.2.23.242,59282,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x419211EC ,0xE29D1503 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415644,10.2.23.57,58055,7.204.241.161,25,TCP,240,0x10 ,154,***AP*** ,0x449DD513 ,0x4A42DA11 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415649,10.2.23.152,60892,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x48E5C534 ,0x721A5689 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415659,10.2.23.19,53809,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x528C4072 ,0x36010D88 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415664,10.2.23.1,36626,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x576446C9 ,0x1C2D6C0C ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415669,10.2.23.47,41222,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x5BB3FD39 ,0x3D69B884 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415674,10.2.23.22,54474,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x611BFAA9 ,0xFBB7D002 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415679,10.2.23.138,41003,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x6558149E ,0x8E021904 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415684,10.2.23.184,47957,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x6A1B78F1 ,0xC4934107 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415689,10.2.23.225,52511,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x6EBD6228 ,0xE00E848B ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415694,10.2.23.144,57604,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0x73E3AD8C ,0x1C1C1C02 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415699,10.2.23.97,37025,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0x77A1C9A5 ,0xDA196887 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415766,10.2.23.70,37291,7.204.241.161,25,TCP,240,0x10 ,151,***AP*** ,0xB7F89EA5 ,0x21350310 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415771,10.2.23.89,50288,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xBD3D3049 ,0x40A6E603 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415777,10.2.23.42,35967,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xC11CF3CE ,0x35934083 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415781,10.2.23.145,53358,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xC66A886F ,0x95D9BD07 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415787,10.2.23.217,34566,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xCB594E70 ,0xD938648A ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415792,10.2.23.175,33590,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xCF352A92 ,0xC0096287 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415797,10.2.23.1,39610,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xD46D583F ,0x48EF5C0B ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415802,10.2.23.50,46708,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xD8B2EC1B ,0x920D6E8B ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415812,10.2.23.147,40430,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xE24CC84C ,0xE3E4290E ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415817,10.2.23.84,46732,7.204.241.161,25,TCP,240,0x10 ,153,***AP*** ,0xE763D1DD ,0xAA886483 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415822,10.2.23.226,57252,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xEC01C035 ,0xD7CF4007 ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415827,10.2.23.202,49474,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xF0DCBD79 ,0xA239AE0E ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415828,10.2.23.202,35558,154.241.88.201,80,TCP,61,0x0 ,380,***AP*** ,0xF2439746 ,0x6ABA9A5 ,0xB7 ,32.0,3.0,2195586 145986859 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415829,10.2.23.202,35560,154.241.88.201,80,TCP,61,0x0 ,778,***AP*** ,0xF3A57377 ,0x7DDBFC1 ,0xB7 ,32.0,3.0,2195938 145988265 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415832,10.2.23.58,49103,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xF4A59CC1 ,0x48F6730F ,0x418 ,20.0,0.0,0,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415832,10.2.23.58,40478,154.241.88.201,80,TCP,61,0x0 ,746,***AP*** ,0xF55EDBCC ,0xA608EAB ,0xB7 ,32.0,3.0,2196612 145990969 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415833,10.2.23.58,40480,154.241.88.201,80,TCP,61,0x0 ,289,***AP*** ,0xF72E6521 ,0xC1171EE ,0xB7 ,32.0,3.0,2196963 145992374 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415835,10.2.23.58,40482,154.241.88.201,80,TCP,61,0x0 ,335,***AP*** ,0xF88F4CB9 ,0xD2F41A4 ,0xB7 ,32.0,3.0,2197304 145993745 ,0,0,0
 (http_inspect) IIS UNICODE CODEPOINT ENCODING  ,0,3,1573415836,10.2.23.58,40484,154.241.88.201,80,TCP,61,0x0 ,730,***AP*** ,0xFA078C0F ,0xDF4C3F8 ,0xB7 ,32.0,3.0,2197648 145995116 ,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415837,10.2.23.0,60991,7.204.241.161,25,TCP,240,0x10 ,155,***AP*** ,0xF9F0A4FF ,0xF70A270D ,0x418 ,20.0,0.0,0,0,0,0
 SMTP ClamAV recipient command injection attempt  ,1,1,1573415842,10.2.23.35,46929,7.204.241.161,25,TCP,240,0x10 ,151,***AP*** ,0xFEDF3408 ,0xF29E448A ,0x418 ,20.0,0.0,0,0,0,0
